Fold,Prediction,Real Value,MSE,RMSE,MAE,MAPE,R-squared
1,0.22176376,0.234914392893074,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.22363296,0.2423450241368961,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.23359682,0.24156561501650267,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.23995817,0.24764532331085823,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.24765697,0.24426777807072467,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.24822854,0.24011066513255439,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.24283761,0.24395601442256762,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.24203207,0.2422411557800582,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.24098407,0.22761363673970972,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.23113547,0.18835583802906977,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.19987404,0.17201361892385633,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.17227468,0.15962045888784956,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.15251054,0.13966679251756178,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.1339496,0.12752047840668915,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.12115519,0.11638745561894373,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.111325495,0.0991358333696449,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.09843071,0.09406947586503425,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.08995983,0.10790454277376801,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.09517502,0.12142784603434528,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.108738676,0.13856255691558492,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.12894292,0.14585036916875524,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.14522332,0.11706297656029349,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.1350686,0.10095454054678651,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.11529817,0.0826116860623213,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.090619795,0.0803643038689634,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.07638317,0.08718441118328138,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.075352736,0.1043047509655309,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.08863056,0.12120631306563959,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.109079905,0.12591924064612528,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.12533735,0.12392752525934994,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.13158578,0.11927138829763131,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.12844372,0.11044953556055384,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.118516214,0.1079175461405785,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.109916136,0.09497881954250195,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.09806139,0.09322506973279518,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.09106773,0.09192600167292506,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.08790441,0.09192600167292506,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.08773628,0.11179247016120278,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.10058081,0.15960745552103903,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
1,0.1376409,0.2221575746749018,0.000593545332620633,0.024362785814036805,0.01793732661886871,0.1338229725349008,0.8189727273990413
2,0.20241167,0.23148487383011038,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.24261162,0.23917537418808218,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.26282316,0.25365997512675154,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.27269006,0.2545043614367849,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.26911777,0.2327839418899805,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.24897628,0.20637390567636235,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.2173468,0.19781305191914753,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.19475369,0.19046032194295373,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.18281701,0.20624399094149312,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.1922363,0.2554570166332776,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.23384114,0.29906241967697567,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.28898054,0.32601808191928006,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.3355093,0.3806438779790525,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.39057317,0.39493362663762355,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.41906956,0.4085738412662595,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.43078646,0.3488556809682538,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.38195243,0.30530871378638147,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.31636643,0.24645016325223693,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.24360429,0.27996610333912086,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.24197936,0.2821745348986644,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.257963,0.2705478599050627,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.2694924,0.2660660988851574,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.2744458,0.2530104410968165,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.2656981,0.2575571793063618,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.26022172,0.23907146618683342,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.24462941,0.23787630612821212,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.23640825,0.23730471301031617,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.23454854,0.23852584015814712,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.23708323,0.2214431030997376,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.22766063,0.20519174898455148,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.2117226,0.1981767893901352,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.19867398,0.19851455977191265,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.1939674,0.20101394166383516,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.19591819,0.2134148720043991,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.20741509,0.22109232935114967,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.22012176,0.22436600623444533,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.2285207,0.22553515955944622,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.23161592,0.21618185367061724,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.22452998,0.21844225905299072,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
2,0.22026436,0.22495056307474035,0.0010140720755407462,0.03184449835592871,0.022960092860442656,0.0878698787598122,0.6468417057918534
3,0.22149014,0.22839312514892476,0.00017337816657777536,0.013167314326686948,0.010335813968773186,0.10000618196867965,0.9309582491673465
3,0.22873577,0.22857497406221314,0.00017337816657777536,0.013167314326686948,0.010335813968773186,0.10000618196867965,0.9309582491673465
3,0.22982818,0.22040382486519502,0.00017337816657777536,0.013167314326686948,0.010335813968773186,0.10000618196867965,0.9309582491673465
3,0.22003457,0.21059587687094014,0.00017337816657777536,0.013167314326686948,0.010335813968773186,0.10000618196867965,0.9309582491673465
3,0.2067872,0.20786782601633078,0.00017337816657777536,0.013167314326686948,0.010335813968773186,0.10000618196867965,0.9309582491673465
3,0.20237651,0.1929493169991924,0.00017337816657777536,0.013167314326686948,0.010335813968773186,0.10000618196867965,0.9309582491673465
3,0.19002208,0.18143178306909227,0.00017337816657777536,0.013167314326686948,0.010335813968773186,0.10000618196867965,0.9309582491673465
3,0.1779465,0.16428410846545358,0.00017337816657777536,0.013167314326686948,0.010335813968773186,0.10000618196867965,0.9309582491673465
