DATE,PRICE
2003-12-01,711.739130434783
2004-01-01,720.5
2004-02-01,755.5
2004-03-01,756.04347826087
2004-04-01,706.909090909091
2004-05-01,638.619047619048
2004-06-01,583.772727272727
2004-07-01,688.954545454546
2004-08-01,727.227272727273
2004-09-01,766.090909090909
2004-10-01,752
2004-11-01,824.045454545455
2004-12-01,893.217391304348
2005-01-01,1088.66666666667
2005-02-01,1095.1
2005-03-01,1164.5652173913
2005-04-01,1161.28571428571
2005-05-01,1160.86363636364
2005-06-01,1152
2005-07-01,1152
2005-08-01,1152
2005-09-01,1152
2005-10-01,1152
2005-11-01,1152
2005-12-01,1152
2006-01-01,1090.90909090909
2006-02-01,715.3
2006-03-01,693.869565217391
2006-04-01,673.25
2006-05-01,673
2006-06-01,673
2006-07-01,673
2006-08-01,673
2006-09-01,673
2006-10-01,673
2006-11-01,673
2006-12-01,673
2007-01-01,673
2007-02-01,673
2007-03-01,673
2007-04-01,673
2007-05-01,673
2007-06-01,673
2007-07-01,673
2007-08-01,673
2007-09-01,673
2007-10-01,673
2007-11-01,673
2007-12-01,673
2008-01-01,673
2008-02-01,673
2008-03-01,1303.09523809524
2008-04-01,2177.36363636364
2008-05-01,2214.54545454545
2008-06-01,2300.19047619048
2008-07-01,2267.73913043478
2008-08-01,2060.23809523809
2008-09-01,1948.81818181818
2008-10-01,1724.39130434783
2008-11-01,1624.4
2008-12-01,1357
2009-01-01,1211.36363636364
2009-02-01,1038.1
2009-03-01,831.409090909091
2009-04-01,929.045454545455
2009-05-01,1043.80952380952
2009-06-01,1115.54545454545
2009-07-01,1021.86956521739
2009-08-01,1078.90476190476
2009-09-01,1021.40909090909
2009-10-01,1005.22727272727
2009-11-01,1070.42857142857
2009-12-01,1132.91304347826
2010-01-01,1113.61904761905
2010-02-01,1091.4
2010-03-01,1105.21739130435
2010-04-01,1132.77272727273
2010-05-01,1102.52380952381
2010-06-01,1090.31818181818
2010-07-01,1094.77272727273
2010-08-01,1140.04545454545
2010-09-01,1195.18181818182
2010-10-01,1304.14285714286
2010-11-01,1395.77272727273
2010-12-01,1466.26086956522
2011-01-01,1528.95238095238
2011-02-01,1591.5
2011-03-01,1576.95652173913
2011-04-01,1691.7619047619
2011-05-01,1701.18181818182
2011-06-01,1700.86363636364
2011-07-01,1676.42857142857
2011-08-01,1666.04347826087
2011-09-01,1672.77272727273
2011-10-01,1565.19047619048
2011-11-01,1554.77272727273
2011-12-01,1535.63636363636
2012-01-01,1553.40909090909
2012-02-01,1441
2012-03-01,1441
2012-04-01,1441
2012-05-01,1441
2012-06-01,1441
2012-07-01,1505.54479166667
2012-08-01,1549.85815217391
2012-09-01,1582.8484375
2012-10-01,1483.15969202898
2012-11-01,1483.02916666667
2012-12-01,1510.9056547619
2013-01-01,1506.7847826087
2013-02-01,1512.5996875
2013-03-01,1462.01458333333
2013-04-01,1439.22604166667
2013-05-01,1466.97454710145
2013-06-01,1472.0715625
2013-07-01,1375.47626811594
2013-08-01,1152.390625
2013-09-01,1158.37529761905
2013-10-01,1187.12817028985
2013-11-01,1192.39890873016
2013-12-01,1169.175
2014-01-01,1110.11820652174
2014-02-01,1137.0390625
2014-03-01,1152.08521825397
2014-04-01,1125.09895833333
2014-05-01,1127.28229166667
2014-06-01,1112.05744047619
2014-07-01,1061.82382246377
2014-08-01,992.545932539683
2014-09-01,983.045833333334
2014-10-01,1044.725
2014-11-01,1068.89177083333
2014-12-01,1049.03233695652
2015-01-01,1004.196875
2015-02-01,960.516562500001
2015-03-01,957.255208333334
2015-04-01,1002.01354166667
2015-05-01,1081.89365079365
2015-06-01,1102.85625
2015-07-01,1069.26376811594
2015-08-01,980.251686507937
2015-09-01,981.681250000001
2015-10-01,1059.053125
2015-11-01,1045.01091269841
2015-12-01,1022.14411231884
2016-01-01,1020.13650793651
2016-02-01,1039.57857142858
2016-03-01,1013.92101449276
2016-04-01,1028.42797619048
2016-05-01,1040.221875
2016-06-01,1017.296875
2016-07-01,975.105257936509
2016-08-01,981.942300724638
2016-09-01,989.050000000001
2016-10-01,998.407142857144
2016-11-01,1000.48520833333
2016-12-01,1012.24791666667
2017-01-01,980.862500000001
2017-02-01,966.971041666668
2017-03-01,936.78052536232
2017-04-01,939.952291666668
2017-05-01,949.833061594204
2017-06-01,936.240625000002
2017-07-01,951.946329365081
2017-08-01,967.845561594204
