DATE,PRICE
2007-01-01,255.8673795
2007-02-01,278.038610960526
2007-03-01,276.959814170455
2007-04-01,270.3922953375
2007-05-01,283.206243170455
2007-06-01,302.8293275
2007-07-01,313.476252
2007-08-01,309.00652923913
2007-09-01,347.561559118421
2007-10-01,358.402842456522
2007-11-01,389.01517525
2007-12-01,423.0807406875
2008-01-01,461.71521025
2008-02-01,508.2158935875
2008-03-01,495.69088485
2008-04-01,482.791340897727
2008-05-01,489.08926675
2008-06-01,552.47214925
2008-07-01,554.149276465909
2008-08-01,471.06735675
2008-09-01,433.383193
2008-10-01,338.78490176087
2008-11-01,329.136527447368
2008-12-01,318.814228806818
2009-01-01,364.7179662
2009-02-01,341.271617842105
2009-03-01,333.657848522727
2009-04-01,374.46641975
2009-05-01,422.3550526125
2009-06-01,445.108171295455
2009-07-01,398.088761556818
2009-08-01,408.957381
2009-09-01,349.05202725
2009-10-01,354.864809011364
2009-11-01,370.7071893
2009-12-01,379.299369511364
2010-01-01,358.966610210526
2010-02-01,344.660740697368
2010-03-01,348.949327467391
2010-04-01,357.63868
2010-05-01,349.0513711125
2010-06-01,348.5139945
2010-07-01,370.97576825
2010-08-01,379.462210909091
2010-09-01,390.23121675
2010-10-01,427.17613225
2010-11-01,459.961136
2010-12-01,483.755863022727
2011-01-01,511.104867
2011-02-01,512.052467684211
2011-03-01,498.739813173913
2011-04-01,501.468831675
2011-05-01,498.76510775
2011-06-01,499.772775886364
2011-07-01,501.82708275
2011-08-01,501.423700826087
2011-09-01,490.90895475
2011-10-01,446.016027
2011-11-01,428.8252245
2011-12-01,420.04610475
2012-01-01,441.7327614
2012-02-01,461.55598755
2012-03-01,496.290475227273
2012-04-01,529.42160145
2012-05-01,520.925455909091
2012-06-01,522.3291925
2012-07-01,609.4467555
2012-08-01,622.913549771739
2012-09-01,615.18139725
2012-10-01,565.525481804348
2012-11-01,533.028608
2012-12-01,534.7907746125
2013-01-01,526.047305
2013-02-01,536.375830144737
2013-03-01,536.081397075
2013-04-01,517.789715147727
2013-05-01,542.199223125
2013-06-01,560.1577065
2013-07-01,548.349617454545
2013-08-01,498.048327238636
2013-09-01,503.2371222375
2013-10-01,472.827516913044
2013-11-01,476.6622412125
2013-12-01,488.66933875
2014-01-01,476.1021185
2014-02-01,496.798997486842
2014-03-01,522.00112375
2014-04-01,547.18805525
2014-05-01,546.03325325
2014-06-01,528.00259475
2014-07-01,463.233671488636
2014-08-01,432.98513625
2014-09-01,368.84988275
2014-10-01,354.440913065217
2014-11-01,379.344859618421
2014-12-01,378.781617375
2015-01-01,367.49211555
2015-02-01,364.739238868421
2015-03-01,359.595560386364
2015-04-01,356.92567725
2015-05-01,351.94953045
2015-06-01,354.823054806818
2015-07-01,372.347294454545
2015-08-01,347.02237525
2015-09-01,323.554524
2015-10-01,327.419770363636
2015-11-01,319.0822908
2015-12-01,323.315332056818
2016-01-01,323.204353776316
2016-02-01,320.12948625
2016-03-01,326.935421590909
2016-04-01,353.80246275
2016-05-01,388.5121365
2016-06-01,421.228941715909
2016-07-01,390.4018125
2016-08-01,370.316587793478
2016-09-01,355.90210275
2016-10-01,358.38667675
2016-11-01,368.3730895
2016-12-01,375.28877875
2017-01-01,379.589978775
2017-02-01,380.872623986842
2017-03-01,366.095056173913
2017-04-01,347.861310355263
2017-05-01,350.179987261364
2017-06-01,339.728909863636
2017-07-01,365.4528402
2017-08-01,345.410749402174
2017-09-01,353.86020285
2017-10-01,358.276127522727
2017-11-01,361.4092835
2017-12-01,357.1533569625
2018-01-01,356.868812
2018-02-01,371.232237434211
2018-03-01,381.89389625
2018-04-01,381.2683785
2018-05-01,374.848371306818
2018-06-01,339.9579615
2018-07-01,312.56203375
2018-08-01,316.658804152174
2018-09-01,306.432788605263
2018-10-01,315.852040304348
2018-11-01,322.28161725
2018-12-01,330.482023725
2019-01-01,333.77714625
2019-02-01,334.503041526316
2019-03-01,329.23667475
2019-04-01,324.254404
2019-05-01,305.310919056818
2019-06-01,326.6147493
2019-07-01,325.469849011364
2019-08-01,314.626282090909
2019-09-01,322.453525275
2019-10-01,339.87123723913
2019-11-01,332.9576305125
2019-12-01,334.94944525
2020-01-01,337.079705
2020-02-01,325.428314565789
2020-03-01,319.336156363636
2020-04-01,309.994349
2020-05-01,309.3314314125
2020-06-01,318.643036568182
2020-07-01,328.935447988636
2020-08-01,332.14117675
2020-09-01,366.824605
2020-10-01,387.575052852273
2020-11-01,419.585496225
2020-12-01,443.655124977273
2021-01-01,504.312117197368
2021-02-01,507.817272789474
2021-03-01,519.879422315217
2021-04-01,537.418366704545
2021-05-01,576.96794925
2021-06-01,537.355735397727
2021-07-01,523.5714795
2021-08-01,504.040055590909
2021-09-01,469.44013575
2021-10-01,452.02187225
2021-11-01,454.57643425
2021-12-01,473.8100115
2022-01-01,514.4485437
2022-02-01,583.693013289474
2022-03-01,617.198306869565
2022-04-01,618.13839025
2022-05-01,617.122967761364
2022-06-01,621.198178125
2022-07-01,571.00147225
2022-08-01,576.824169554348
2022-09-01,537.551980159091
2022-10-01,507.5442275
2022-11-01,529.748119329545
2022-12-01,541.831786125
2023-01-01,555.506288113636
2023-02-01,561.2921682375
2023-03-01,547.225521652174
2023-04-01,546.87485895
2023-05-01,508.345095619565
2023-06-01,526.295046613636
2023-07-01,555.11419625
2023-08-01,510.150329576087
2023-09-01,487.151474
