DATE,PRICE
2007-01-01,1701.92811052628
2007-02-01,1811.15204788049
2007-03-01,1924.20251093462
2007-04-01,1975.43260568748
2007-05-01,2004.62709526417
2007-06-01,2012.51910970699
2007-07-01,2151.66585189595
2007-08-01,1902.09189193206
2007-09-01,1965.13916568278
2007-10-01,1916.66995096912
2007-11-01,1967.41592267042
2007-12-01,2119.84635940761
2008-01-01,2213.53913913183
2008-02-01,2523.05063110131
2008-03-01,2649.83870812829
2008-04-01,2628.3291635329
2008-05-01,2689.62027062232
2008-06-01,3021.75666697965
2008-07-01,2953.6715635618
2008-08-01,2812.44491416739
2008-09-01,2672.05245165211
2008-10-01,2258.6768144947
2008-11-01,2068.0434271982
2008-12-01,2432.90600278573
2009-01-01,2624.29313443738
2009-02-01,2660.46621200081
2009-03-01,2501.75094160343
2009-04-01,2555.16632072476
2009-05-01,2483.47925892937
2009-06-01,2700.36620109921
2009-07-01,2791.35122181267
2009-08-01,2956.66366726946
2009-09-01,3142.86387558054
2009-10-01,3372.50339663291
2009-11-01,3384.12808576912
2009-12-01,3517.54364172808
2010-01-01,3522.09539822348
2010-02-01,3276.54577475937
2010-03-01,3089.64581385903
2010-04-01,3221.2372116604
2010-05-01,3165.76109446237
2010-06-01,3230.82767912164
2010-07-01,3229.54722564046
2010-08-01,3071.71481749169
2010-09-01,2874.98361396243
2010-10-01,2927.45462291505
2010-11-01,2910.31091568367
2010-12-01,3047.06214220869
2011-01-01,3164.48435752407
2011-02-01,3471.09674095203
2011-03-01,3392.96851971978
2011-04-01,3113.50842459052
2011-05-01,3070.76634546098
2011-06-01,3015.64080672915
2011-07-01,3167.1840775825
2011-08-01,3064.30919638405
2011-09-01,2873.88312749223
2011-10-01,2680.04617734182
2011-11-01,2527.42713962767
2011-12-01,2200.60517184562
2012-01-01,2307.76184935725
2012-02-01,2356.23988067498
2012-03-01,2359.25129322166
2012-04-01,2266.7828936275
2012-05-01,2309.50799142751
2012-06-01,2265.84009648494
2012-07-01,2349.81840761831
2012-08-01,2512.25983282461
2012-09-01,2620.28367091802
2012-10-01,2463.53688210397
2012-11-01,2478.16359624338
2012-12-01,2431.8220048234
2013-01-01,2275.43563491533
2013-02-01,2197.70182383921
2013-03-01,2153.35871191912
2013-04-01,2294.72034730917
2013-05-01,2345.7285926126
2013-06-01,2283.58387254418
2013-07-01,2308.52929089298
2013-08-01,2483.6057473022
2013-09-01,2616.04732342337
2013-10-01,2730.69858636798
2013-11-01,2755.17338184745
2013-12-01,2824.53914289773
2014-01-01,2819.43096143585
2014-02-01,2992.76476821618
2014-03-01,3041.66697704191
2014-04-01,3050.6120638507
2014-05-01,3029.99543124678
2014-06-01,3174.30611681317
2014-07-01,3196.03942765186
2014-08-01,3270.26771810503
2014-09-01,3221.26737448068
2014-10-01,3100.82970930733
2014-11-01,2909.09136669635
2014-12-01,2946.94535933109
2015-01-01,2915.60420369681
2015-02-01,2961.93571359903
2015-03-01,2878.03316733308
2015-04-01,2868.27445389099
2015-05-01,3095.99671499246
2015-06-01,3239.8841787899
2015-07-01,3325.96010781497
2015-08-01,3154.01802015011
2015-09-01,3278.45236058649
2015-10-01,3197.33984142531
2015-11-01,3360.84046321504
2015-12-01,3345.65621942205
2016-01-01,2952.41608727993
2016-02-01,2916.36653380488
2016-03-01,3073.5191380389
2016-04-01,3078.49353330323
2016-05-01,3098.38858371231
2016-06-01,3122.75028267201
2016-07-01,3049.97729681518
2016-08-01,3032.48820296768
2016-09-01,2881.18737013042
2016-10-01,2711.35091110878
2016-11-01,2482.83126356115
2016-12-01,2295.30967167581
2017-01-01,2193.82674124701
2017-02-01,2034.08396328063
2017-03-01,2063.09378081967
2017-04-01,1961.15730959898
2017-05-01,1983.48485387547
2017-06-01,1998.24532343575
2017-07-01,1988.57753865907
2017-08-01,1988.55858478323
2017-09-01,1998.29596544082
2017-10-01,2097.05323803964
2017-11-01,2127.90190237604
2017-12-01,1917.77560409513
2018-01-01,1951.82636758628
2018-02-01,2122.79856105788
2018-03-01,2503.95123441796
2018-04-01,2624.73533456755
2018-05-01,2659.61316532566
2018-06-01,2410.75862633418
2018-07-01,2357.04788545182
2018-08-01,2171.61071074111
2018-09-01,2194.88579621512
2018-10-01,2134.1987717522
2018-11-01,2185.03430248265
2018-12-01,2208.40804308194
2019-01-01,2263.33503646733
2019-02-01,2255.80497302712
2019-03-01,2200.48467369723
2019-04-01,2331.1310220934
2019-05-01,2315.07239968017
2019-06-01,2407.73108773711
2019-07-01,2416.52962109195
2019-08-01,2194.69841555263
2019-09-01,2305.34171365752
2019-10-01,2435.27454023711
2019-11-01,2519.66253231188
2019-12-01,2444.79207812378
2020-01-01,2603.07556121266
2020-02-01,2716.21439777728
2020-03-01,2338.4705362227
2020-04-01,2270.23869684681
2020-05-01,2317.45393156496
2020-06-01,2228.61763558442
2020-07-01,2102.07713180143
2020-08-01,2348.67630926201
2020-09-01,2457.61192365856
2020-10-01,2292.05417556777
2020-11-01,2359.24371616157
2020-12-01,2405.76492397114
2021-01-01,2392.97356342042
2021-02-01,2383.02850665624
2021-03-01,2471.20432216576
2021-04-01,2366.48605729395
2021-05-01,2409.35743126594
2021-06-01,2366.29376388017
2021-07-01,2328.27955315558
2021-08-01,2477.5003616693
2021-09-01,2552.76442186016
2021-10-01,2573.72524793001
2021-11-01,2405.87446548502
2021-12-01,2378.73085848743
2022-01-01,2467.3568625824
2022-02-01,2551.32688358408
2022-03-01,2459.39831964072
2022-04-01,2457.38410728915
2022-05-01,2363.871129036
2022-06-01,2323.11668724405
2022-07-01,2239.40228612775
2022-08-01,2270.1027736141
2022-09-01,2220.21424462955
2022-10-01,2243.63109825052
2022-11-01,2380.80307026911
2022-12-01,2456.22695375839
2023-01-01,2540.07652395529
2023-02-01,2586.52681702802
2023-03-01,2665.79131627609
2023-04-01,2823.27398456743
2023-05-01,2905.34173330414
2023-06-01,3124.43913501557
2023-07-01,3346.63454850788
2023-08-01,3434.40659618607
2023-09-01,3629.16688338902
