DATE,PRICE
2006-08-01,31.4745798616294
2006-09-01,31.365099669482
2006-10-01,31.1773118785262
2006-11-01,31.7881737751548
2006-12-01,32.6551944528929
2007-01-01,32.5805104817074
2007-02-01,32.5391816911758
2007-03-01,32.3802155019913
2007-04-01,33.0898922406487
2007-05-01,32.9839660231301
2007-06-01,33.019057509533
2007-07-01,33.8106995722206
2007-08-01,33.4141319434721
2007-09-01,33.5328035148915
2007-10-01,33.9759503244767
2007-11-01,34.4348640788229
2007-12-01,33.6517233053013
2008-01-01,32.7530664963082
2008-02-01,32.6537900106746
2008-03-01,33.3165617132252
2008-04-01,32.9392274529274
2008-05-01,32.6822956034751
2008-06-01,32.657115663168
2008-07-01,33.0698546136118
2008-08-01,31.4333190958079
2008-09-01,29.8807609041674
2008-10-01,28.1353815781326
2008-11-01,25.53660465976
2008-12-01,24.7349363306753
2009-01-01,23.9816126951584
2009-02-01,23.9521806705918
2009-03-01,23.5934636993718
2009-04-01,24.4382247825022
2009-05-01,25.6284408030218
2009-06-01,27.200360577498
2009-07-01,27.1877152111002
2009-08-01,27.5225180461939
2009-09-01,27.1685401297771
2009-10-01,26.9086857372246
2009-11-01,27.582090776037
2009-12-01,27.0107983853742
2010-01-01,26.8916417681959
2010-02-01,25.9731796908311
2010-03-01,25.0218478763766
2010-04-01,25.483445688297
2010-05-01,24.3388752901204
2010-06-01,24.536361764262
2010-07-01,25.4261969560892
2010-08-01,26.0412051207616
2010-09-01,25.8969351483098
2010-10-01,26.3656066850523
2010-11-01,26.6033076970181
2010-12-01,25.9748337653607
2011-01-01,26.2300338356437
2011-02-01,26.8116729533052
2011-03-01,26.8837794919207
2011-04-01,27.1755693498199
2011-05-01,27.1378231940198
2011-06-01,26.9628031732535
2011-07-01,26.81274066279
2011-08-01,27.2255264340143
2011-09-01,26.2473163931501
2011-10-01,26.2095504417995
2011-11-01,26.3353432473624
2011-12-01,25.9497338407526
2012-01-01,25.8089755989694
2012-02-01,26.2714907194891
2012-03-01,26.3009983270669
2012-04-01,26.6050615827973
2012-05-01,26.472985669488
2012-06-01,25.8800526692988
2012-07-01,25.9224318174258
2012-08-01,26.1282057047789
2012-09-01,26.8025711675338
2012-10-01,26.7437636067564
2012-11-01,26.549182702688
2012-12-01,26.8449603666525
2013-01-01,26.5498715878473
2013-02-01,25.743963468582
2013-03-01,25.0647777122588
2013-04-01,25.4500307989586
2013-05-01,25.4523522771601
2013-06-01,25.7374740703613
2013-07-01,25.2609437000481
2013-08-01,25.7626205381921
2013-09-01,26.3895513830048
2013-10-01,26.7662117610868
2013-11-01,26.7361456348367
2013-12-01,27.2282546866891
2014-01-01,27.3935579525421
2014-02-01,27.5045463951539
2014-03-01,27.6421108853226
2014-04-01,27.8328845651405
2014-05-01,28.0101497612589
2014-06-01,28.1095234250498
2014-07-01,28.3876941006531
2014-08-01,27.7733949766097
2014-09-01,27.0992377068762
2014-10-01,26.7145129814167
2014-11-01,26.2486360965205
2014-12-01,26.0165002736677
2015-01-01,25.1702008962996
2015-02-01,25.4853502286347
2015-03-01,24.9069452682425
2015-04-01,24.8533493549909
2015-05-01,25.7324987191969
2015-06-01,25.865186684409
2015-07-01,25.8688146689473
2015-08-01,25.9477384492566
2015-09-01,25.5357851239669
2015-10-01,25.4999947685618
2015-11-01,25.2957880365109
2015-12-01,24.9256862558324
2016-01-01,23.9496864312217
2016-02-01,23.7707663270768
2016-03-01,23.6567122829936
2016-04-01,23.798369242772
2016-05-01,24.1515535375711
2016-06-01,23.6370750968421
2016-07-01,21.8674122637915
2016-08-01,21.809267567752
2016-09-01,21.8504078858639
2016-10-01,20.5257609066415
2016-11-01,20.6731288827553
2016-12-01,20.7862010675309
2017-01-01,20.5273712225857
2017-02-01,20.7608232759053
2017-03-01,20.5094435203858
2017-04-01,21.013004003793
2017-05-01,21.5003037787313
2017-06-01,21.2873126527268
