Fold,Prediction,Real Value,MSE,RMSE,MAE,MAPE,R-squared
1,0.13327384,0.15111073520605522,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.14515005,0.14288977149368626,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.14455321,0.16304440180933683,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.1537708,0.15389485173455075,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.15321046,0.134377017729847,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.14002113,0.11981247003173501,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.12434143,0.1205375460166892,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.11709488,0.0511480391031241,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.07441048,0.05605438719261624,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.057167556,0.03024668363283667,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.037197404,0.03206628836285452,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.029793419,0.035936963213223094,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.030678757,0.06113956072425564,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.046106156,0.07170901693604731,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.06210663,0.061733058463605994,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.06527141,0.05114791971850613,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.05938658,0.057901177861194864,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.058998257,0.0706884494425074,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.06555602,0.11796846478983836,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.09361076,0.11852952846783582,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.1097079,0.08130295887021155,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.09656653,0.07967080748709227,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.08660876,0.11199329726072643,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.09849485,0.10524114322917111,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.101273015,0.10479332970305794,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.102441594,0.09206317317309637,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.09665512,0.06996627372999198,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.08033278,0.06871711820564413,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.0702202,0.07035301833287039,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.06651156,0.08166785979006308,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.07303862,0.08173949241470324,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.0776491,0.07105154888116194,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.07456974,0.06474488555955799,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.06899494,0.04328844406633886,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.05390471,0.017133066143749875,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.031346314,0.0,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.01183369,0.014385205090257702,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.010261841,0.0364413942414214,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.022494562,0.06767303823329707,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
1,0.046545114,0.05616367976869652,0.0005305855331714547,0.023034442323864816,0.017813102273905063,3529281162445.1,0.6592940424309777
2,0.06433096,0.03636410794040745,0.000837401639774172,0.028937892801207416,0.021415964025526896,0.1841184329383277,0.9218003378118123
2,0.04888013,0.02943595113464348,0.000837401639774172,0.028937892801207416,0.021415964025526896,0.1841184329383277,0.9218003378118123
2,0.039456576,0.03765126779753403,0.000837401639774172,0.028937892801207416,0.021415964025526896,0.1841184329383277,0.9218003378118123
2,0.0428398,0.03382834480595642,0.000837401639774172,0.028937892801207416,0.021415964025526896,0.1841184329383277,0.9218003378118123
